follower_id,followee_id,intensity
196,3818,1
600,1360,1
3856,612,1
3830,196,1
3348,12,1
2416,1688,1
1928,596,1
3872,42,1
3872,510,1
12,3882,1
2608,702,1
3902,1684,1
3906,612,1
3908,120,1
196,3908,1
12,3888,1
196,3914,1
12,3924,1
478,264,1
2418,3936,1
2418,3810,1
2418,3420,1
2418,3692,1
2418,2990,1
2418,3764,1
2418,3640,1
2418,3904,1
2418,3752,1
2418,3368,1
3098,36,1
3952,2898,1
3958,1684,1
548,2418,1
1488,3596,1
3780,12,1
196,3810,1
12,3814,1
3854,3492,1
3856,1906,1
196,3844,1
3416,3612,1
2416,196,1
3896,612,1
3902,3612,1
3902,612,1
12,3908,1
196,3912,1
478,146,1
478,726,1
1344,3042,1
3810,1488,1
2418,3596,1
2418,3234,1
2418,3050,1
2418,3688,1
2418,3774,1
3764,196,1
12,3936,1
12,3944,1
2418,3710,1
2418,2974,1
1360,258,1
3740,1468,1
1488,3648,1
3780,1372,1
114,3650,1
196,3824,1
2084,3184,1
1488,3810,1
196,3848,1
196,3854,1
3272,196,1
1928,36,1
2600,1084,1
3248,12,1
2608,42,1
3740,3810,1
3740,1906,1
3740,1806,1
12,3922,1
196,3922,1
478,1928,1
478,470,1
478,3072,1
1478,516,1
478,944,1
3938,1044,1
2418,3648,1
2418,3144,1
2418,3874,1
2418,3750,1
2418,3622,1
2418,3768,1
2418,3112,1
2418,3210,1
2418,3784,1
2418,3302,1
2418,3492,1
2418,3600,1
2418,3332,1
2418,2972,1
1488,3612,1
1442,428,1
3804,1044,1
3780,3612,1
3780,1584,1
12,3810,1
12,3816,1
26,3780,1
12,3822,1
3828,2898,1
2436,26,1
3834,474,1
3834,1044,1
3842,42,1
600,612,1
600,3498,1
1468,3184,1
3858,1928,1
1928,1488,1
1928,2194,1
12,3858,1
12,3856,1
12,3862,1
12,3842,1
3896,26,1
196,3894,1
3184,3790,1
3916,2898,1
12,3898,1
3918,1044,1
478,196,1
3934,2898,1
1916,1906,1
1344,1650,1
3810,3416,1
196,3942,1
196,2928,1
196,2260,1
2418,3712,1
2418,3676,1
2418,3090,1
2418,3748,1
2418,3256,1
3946,1044,1
2418,3604,1
2418,3218,1
2418,3268,1
2418,3760,1
3950,1044,1
2418,3418,1
2418,3030,1
2418,3754,1
1264,1500,1
3958,2286,1
3888,1044,1
3740,2898,1
1442,1500,1
1488,3718,1
3806,42,1
12,3808,1
3818,1044,1
12,3832,1
196,3840,1
196,3858,1
2600,1052,1
3896,120,1
196,3878,1
3916,3612,1
196,3918,1
12,3918,1
3926,42,1
3926,12,1
478,258,1
478,920,1
3944,688,1
2418,3080,1
2418,3536,1
2418,3312,1
2418,3352,1
2418,3310,1
2418,3148,1
2418,3454,1
44,24,1
44,1780,1
3740,2664,1
1442,1516,1
196,3806,1
12,3806,1
3780,120,1
3810,612,1
1360,330,1
3844,1044,1
26,3856,1
196,3852,1
3416,3810,1
3858,1944,1
3858,1468,1
26,3548,1
1928,920,1
1928,1110,1
3866,26,1
3866,612,1
1928,1870,1
258,1824,1
2600,622,1
3896,2006,1
3902,120,1
3908,1044,1
196,3888,1
3318,3780,1
1478,1044,1
478,1382,1
2418,3436,1
2418,3288,1
2418,3304,1
2418,3404,1
2418,3192,1
2418,3448,1
2418,3780,1
2418,3608,1
12,3934,1
2418,3346,1
1442,1544,1
1488,3732,1
12,3788,1
510,3596,1
196,3834,1
12,3852,1
3888,42,1
1750,580,1
3900,120,1
3904,3612,1
196,3904,1
196,3866,1
1544,22,1
12,3904,1
478,596,1
2418,3072,1
2418,2980,1
2418,3500,1
12,3952,1
3740,3786,1
12,3800,1
3718,196,1
3810,26,1
26,3842,1
3876,2898,1
12,3874,1
12,3840,1
2600,186,1
3902,1110,1
3906,2898,1
3908,1110,1
3214,3264,1
196,3920,1
2418,3318,1
2418,3914,1
2418,3576,1
2418,3344,1
12,3942,1
196,3952,1
1488,3786,1
3322,12,1
3816,1044,1
12,3826,1
600,120,1
3856,42,1
3872,1824,1
2600,1068,1
3684,3686,1
12,3880,1
2384,596,1
3736,3842,1
3896,42,1
3900,42,1
2432,1750,1
3922,1044,1
3924,120,1
478,936,1
478,1540,1
3934,3906,1
1916,3416,1
196,3928,1
2418,3906,1
2418,3718,1
2418,3132,1
2418,3366,1
2418,3102,1
2418,3512,1
3946,3928,1
3050,12,1
2418,3336,1
2418,3254,1
3098,2418,1
2418,3324,1
1916,2746,1
196,3802,1
3806,258,1
3810,1044,1
3810,196,1
3816,2898,1
12,3824,1
196,3822,1
2084,3688,1
196,3826,1
1360,920,1
3228,958,1
3842,2384,1
3162,3854,1
3416,3022,1
1928,196,1
1928,1574,1
2238,1824,1
3686,3594,1
12,3886,1
3740,26,1
196,3886,1
478,1710,1
580,1750,1
3938,196,1
2418,3724,1
2418,3726,1
2418,3180,1
2418,3022,1
2418,3270,1
2418,3684,1
2418,3266,1
196,3948,1
196,3804,1
196,3808,1
196,3542,1
3834,12,1
12,3830,1
552,134,1
3864,1044,1
26,3554,1
1928,2418,1
12,3864,1
2600,172,1
3884,2268,1
3896,2056,1
2608,2640,1
3902,26,1
3908,612,1
3914,3872,1
478,2418,1
352,1110,1
2418,3566,1
2418,3426,1
2418,3110,1
2418,3720,1
2418,3258,1
12,3930,1
12,3932,1
2418,3702,1
3916,120,1
3804,42,1
3780,196,1
12,3804,1
3718,1488,1
3780,42,1
3780,2588,1
3808,12,1
3808,196,1
196,3814,1
3688,3822,1
3828,3612,1
510,3612,1
510,2286,1
3832,3612,1
1488,3620,1
1360,1090,1
688,1360,1
2622,1044,1
1468,368,1
3748,26,1
3416,12,1
3856,26,1
196,3850,1
1944,3858,1
196,3864,1
2416,3264,1
3240,3228,1
1928,2908,1
3866,42,1
1928,1832,1
3740,196,1
3872,494,1
3872,498,1
3876,3612,1
12,3870,1
12,3850,1
12,3854,1
114,1360,1
3248,3854,1
3880,3612,1
3884,2166,1
3884,42,1
2384,3388,1
3896,3612,1
3896,3162,1
3902,2898,1
3902,2810,1
3902,180,1
3902,1044,1
3904,2898,1
3906,1044,1
3908,26,1
196,3874,1
196,3898,1
196,3876,1
196,3868,1
196,3892,1
1750,3740,1
2398,918,1
12,3890,1
12,3892,1
26,3908,1
26,3906,1
3594,3686,1
3924,1044,1
12,3926,1
478,36,1
478,926,1
478,3388,1
478,526,1
3934,2006,1
3934,3246,1
1916,2418,1
1344,3520,1
2418,3458,1
2418,3262,1
2418,3076,1
2418,3858,1
2418,3652,1
2418,3732,1
2418,3706,1
2418,3670,1
2418,3588,1
2418,3626,1
2418,3428,1
2418,3000,1
2418,3510,1
3914,196,1
2418,3358,1
2418,3832,1
2418,3208,1
3764,12,1
2418,3804,1
12,3946,1
2418,3374,1
2418,3664,1
2418,3130,1
2418,3250,1
2418,3802,1
2418,3412,1
196,3946,1
3952,2006,1
2418,3570,1
2418,3534,1
3956,42,1
1360,688,1
3740,1110,1
3740,2588,1
3740,3458,1
3810,42,1
196,3820,1
3826,42,1
196,3828,1
3228,3240,1
600,1578,1
3856,1750,1
196,3856,1
1468,3858,1
3866,2898,1
2600,906,1
3906,120,1
196,3906,1
3912,42,1
3162,3896,1
478,352,1
478,1478,1
196,3938,1
2418,3770,1
2418,3356,1
2418,3740,1
2418,3924,1
2418,3292,1
2418,3098,1
2418,3296,1
2418,3212,1
3764,2418,1
2418,3872,1
2418,3826,1
2418,3644,1
2418,3382,1
2418,3202,1
2974,3198,1
3740,2772,1
3822,1914,1
3824,1044,1
3688,2084,1
3834,42,1
3740,1684,1
3388,726,1
1402,3704,1
1468,920,1
3856,3612,1
196,3842,1
196,3836,1
3858,1710,1
196,3862,1
1928,3858,1
3872,2238,1
3872,2156,1
3876,3872,1
2238,3872,1
2238,498,1
12,3860,1
114,552,1
3686,3684,1
2600,684,1
3874,12,1
3880,2898,1
3874,1044,1
3074,12,1
12,3884,1
2384,3842,1
1750,2432,1
1750,102,1
2418,3176,1
2418,3816,1
3896,2898,1
3896,3022,1
3896,1110,1
3900,3244,1
3116,12,1
3116,196,1
3740,612,1
3740,1532,1
3902,42,1
3904,2006,1
3906,3612,1
3906,2006,1
3906,42,1
3908,42,1
196,3872,1
196,3870,1
196,3884,1
196,3896,1
510,2238,1
510,3872,1
3916,612,1
12,3906,1
12,3914,1
12,3900,1
12,3920,1
196,3916,1
196,3910,1
26,3866,1
26,3740,1
26,3902,1
196,1956,1
196,2338,1
186,2600,1
3924,42,1
3924,2898,1
3924,2006,1
478,326,1
478,320,1
1478,114,1
478,12,1
478,660,1
1478,2588,1
478,332,1
3932,1044,1
1928,478,1
1806,3740,1
3934,3612,1
3934,3688,1
258,3388,1
1916,1404,1
1344,3530,1
1344,3682,1
3810,3740,1
196,3924,1
196,3944,1
196,3934,1
196,3940,1
2418,3680,1
196,2984,1
2418,3134,1
2418,3084,1
2418,3548,1
2418,3442,1
2418,3370,1
2418,3762,1
2418,3870,1
2418,3094,1
2418,3574,1
2418,3800,1
2418,3898,1
2418,3672,1
2418,3010,1
2418,3154,1
2418,3092,1
2418,3480,1
2418,3490,1
2418,3066,1
2418,3008,1
3928,3946,1
3928,196,1
2418,3128,1
2418,3890,1
2418,3526,1
2418,3002,1
2418,3160,1
2418,3172,1
2418,3334,1
2418,3934,1
2418,3864,1
2418,3162,1
2418,3884,1
2418,3850,1
3218,2418,1
3954,1044,1
1264,102,1
1264,110,1
1264,162,1
1264,134,1
1264,1088,1
3740,120,1
3740,2880,1
3956,2358,1
3958,3928,1
3958,2584,1
44,596,1
3920,26,1
3966,42,1
3958,428,1
44,36,1
44,196,1
44,338,1
44,414,1
3958,3858,1
1088,1360,1
196,3954,1
3962,1044,1
3962,612,1
3962,1928,1
12,3962,1
3784,196,1
3966,3612,1
26,1512,1
326,3206,1
3858,2006,1
1088,1056,1
3960,1044,1
1088,1368,1
3960,3612,1
3960,2898,1
3960,2006,1
3162,2418,1
196,3958,1
196,3956,1
196,3960,1
3958,196,1
12,3958,1
12,3960,1
12,3954,1
12,3956,1
3962,3612,1
3962,2880,1
3962,42,1
3962,120,1
3962,26,1
3962,1110,1
3962,2006,1
26,3962,1
3962,12,1
3784,2418,1
3958,12,1
3920,42,1
3920,1512,1
3966,2006,1
3966,2898,1
3966,120,1
3966,26,1
3966,1044,1
3966,612,1
3966,1110,1
26,3920,1
26,3966,1
326,478,1
326,3276,1
326,1404,1
326,3280,1
3920,3858,1
326,936,1
3858,3612,1
3858,2898,1
326,958,1
326,3240,1
3858,42,1
3858,120,1
3858,26,1
3858,1044,1
3858,3920,1
3858,3956,1
3858,3958,1
3500,2418,1
1928,3962,1
3896,1712,1
3896,3128,1
3896,3166,1
3962,2588,1
3962,1806,1
3962,2898,1
3858,478,1
196,3962,1
196,3968,1
196,3966,1
3962,196,1
478,3858,1
1488,3908,1
1488,3906,1
1488,3958,1
3908,1488,1
3908,2418,1
3908,12,1
3908,196,1
3164,3714,1
3164,3562,1
1512,26,1
1512,3920,1
2828,2124,1
196,3970,1
2098,26,1
12,3970,1
12,3972,1
3972,596,1
1806,3962,1
3858,2418,1
3858,196,1
3858,12,1
196,3972,1
196,3974,1
3976,26,1
3976,42,1
3976,3858,1
3976,3928,1
12,3978,1
12,3976,1
12,3974,1
3976,12,1
3980,42,1
3980,3206,1
3980,332,1
3980,352,1
3980,944,1
3980,1806,1
3980,3340,1
162,1264,1
3974,3978,1
3206,3980,1
3954,1678,1
3954,2432,1
3954,2416,1
3954,220,1
3954,1290,1
3954,1316,1
3954,3968,1
3954,158,1
3954,3342,1
3954,186,1
3954,162,1
3986,42,1
3984,42,1
3984,800,1
3988,3612,1
3988,2898,1
3988,2006,1
3988,42,1
3988,120,1
3988,1044,1
3988,26,1
3988,612,1
3988,1110,1
3770,12,1
3770,196,1
162,3954,1
162,1014,1
162,1024,1
26,3976,1
26,3988,1
3986,802,1
3994,3986,1
3990,3612,1
3990,2006,1
3990,2898,1
3990,1044,1
3990,3596,1
3990,3978,1
3978,42,1
3978,120,1
3978,3974,1
3978,3212,1
4000,42,1
3978,1044,1
3978,1360,1
3978,944,1
3978,332,1
3978,26,1
3978,3404,1
3978,2006,1
3978,2898,1
3978,3612,1
3978,1110,1
3978,612,1
3978,196,1
3978,12,1
3978,3990,1
3958,1488,1
3962,10,1
3962,198,1
3962,210,1
3962,232,1
3962,302,1
3962,368,1
12,3984,1
12,3990,1
12,3980,1
12,3988,1
12,3994,1
12,3992,1
12,3998,1
3928,3958,1
186,3954,1
2352,2746,1
4016,2898,1
2418,3116,1
2418,3968,1
2418,3844,1
2418,3678,1
2418,3998,1
2418,3150,1
3342,3954,1
3272,332,1
3900,4014,1
4064,4016,1
4070,1044,1
4076,120,1
196,4042,1
3920,1584,1
2418,3602,1
258,1944,1
3322,2418,1
3928,3976,1
4024,2898,1
3310,282,1
196,3976,1
2418,4006,1
2418,3316,1
2418,4020,1
2418,3244,1
2418,3822,1
2418,3834,1
3272,3340,1
3976,4042,1
4050,3612,1
4064,42,1
4068,42,1
4076,1044,1
2418,4054,1
4074,42,1
1806,3980,1
3246,3934,1
4026,42,1
12,4014,1
196,3992,1
196,4008,1
2418,3284,1
2418,3662,1
2418,3578,1
2418,3422,1
4014,2418,1
4040,2006,1
196,4032,1
196,4040,1
3976,2006,1
4048,26,1
4050,26,1
3978,4050,1
3520,196,1
12,4048,1
2404,1312,1
196,4058,1
3920,3780,1
3920,422,1
3920,1346,1
1944,1318,1
2418,4040,1
2418,4048,1
2418,4078,1
3230,12,1
114,1376,1
4064,3206,1
4034,120,1
3990,12,1
4016,2056,1
1546,2746,1
4024,3612,1
12,4018,1
2418,3040,1
2418,3204,1
2418,3624,1
2418,3028,1
2418,3894,1
2418,3696,1
2418,2996,1
2418,3522,1
4034,4044,1
3866,196,1
12,4038,1
4034,12,1
3728,2418,1
4072,42,1
196,4068,1
196,4044,1
3920,1944,1
1944,3920,1
1944,178,1
1944,1290,1
2418,4056,1
4058,196,1
4084,12,1
4010,3612,1
4010,3978,1
4022,3978,1
4022,332,1
196,3990,1
2418,3690,1
2418,3044,1
2418,3298,1
2418,3658,1
2418,3942,1
2418,3976,1
2418,3502,1
2418,3186,1
26,4014,1
2418,3364,1
3928,4034,1
4044,3976,1
3976,428,1
12,4054,1
4058,1044,1
4076,26,1
1944,106,1
2418,4052,1
4058,2418,1
4010,2006,1
4016,2006,1
1546,3310,1
12,4006,1
4022,3974,1
3962,2418,1
2418,3882,1
2418,3824,1
2418,3952,1
2418,3788,1
2418,3200,1
2418,3232,1
2418,3354,1
2418,3516,1
2418,3282,1
2418,3862,1
4016,3596,1
3414,2418,1
4078,42,1
3920,1372,1
3920,2656,1
1944,1392,1
1944,3520,1
12,4072,1
258,420,1
26,3978,1
4014,26,1
3246,4018,1
3310,1546,1
1546,196,1
4022,4016,1
2266,1488,1
3962,3978,1
3962,4004,1
196,4020,1
3978,4010,1
2418,3828,1
2418,3722,1
2418,3508,1
2418,3248,1
2418,3744,1
2418,3848,1
2418,3746,1
2418,3756,1
3714,2418,1
4034,3976,1
196,4038,1
4042,4034,1
1944,162,1
12,4084,1
1086,144,1
4016,3978,1
3246,2418,1
1546,12,1
196,4004,1
196,4006,1
196,4010,1
2418,3980,1
2418,4014,1
2418,3482,1
2418,3992,1
2418,2992,1
2418,3450,1
2418,3830,1
2418,3456,1
2418,3438,1
3520,2418,1
12,4036,1
12,4030,1
4056,42,1
2404,158,1
12,4058,1
3920,1336,1
1944,3976,1
1944,1472,1
12,4078,1
4014,120,1
308,3166,1
4022,12,1
3962,3420,1
196,4022,1
4022,196,1
2418,3958,1
2418,3406,1
2418,3228,1
2418,3398,1
2418,3580,1
2418,3272,1
2418,3018,1
2418,3708,1
2418,3758,1
2418,3642,1
2418,3880,1
2418,3384,1
2418,3216,1
2418,3730,1
2418,3742,1
4034,3858,1
4038,196,1
3958,2418,1
4058,42,1
4044,3956,1
3414,12,1
196,4050,1
196,4070,1
3920,918,1
3920,420,1
1944,1346,1
4064,12,1
4034,800,1
4014,2898,1
4014,2006,1
3946,196,1
4016,3612,1
3978,4016,1
4024,2006,1
196,4016,1
2418,4022,1
2418,3222,1
2418,2976,1
2418,3114,1
2418,3494,1
2418,3104,1
2418,3856,1
2418,3120,1
2418,3452,1
2418,3032,1
2418,3478,1
196,4036,1
2462,2746,1
4050,1044,1
4056,1044,1
560,3310,1
3164,3790,1
196,4052,1
2418,4068,1
2418,4074,1
2418,3782,1
3958,4034,1
4014,3612,1
1316,3954,1
4018,1044,1
4018,3246,1
1546,36,1
4022,42,1
12,4024,1
2418,3012,1
2418,3610,1
2418,3520,1
2418,3902,1
2418,3808,1
2418,3290,1
2418,3396,1
4044,3958,1
3976,3920,1
3976,1944,1
3956,3976,1
4050,120,1
3900,944,1
1650,1152,1
196,4074,1
4078,1044,1
1944,258,1
1944,558,1
2418,3240,1
2384,4028,1
4014,42,1
4014,3240,1
3978,4014,1
3978,4022,1
196,3998,1
2418,3140,1
2418,3064,1
2418,3082,1
2418,3838,1
2418,3280,1
2418,3252,1
2418,3926,1
2418,3086,1
2418,3214,1
2418,2978,1
2418,3118,1
2418,3986,1
3976,4034,1
4048,1044,1
4048,120,1
4014,3900,1
4022,3612,1
3064,2418,1
3414,196,1
2418,3328,1
3958,3920,1
4014,3340,1
308,2898,1
2418,3314,1
2418,3562,1
2418,3146,1
2418,3152,1
2418,3840,1
2418,3572,1
3900,3978,1
4042,3976,1
3866,2418,1
3958,4044,1
4058,4016,1
3728,196,1
3484,1044,1
1650,2446,1
1376,114,1
1376,1746,1
196,4066,1
3988,12,1
1944,420,1
12,4076,1
4064,196,1
4034,134,1
3920,2358,1
308,3612,1
4018,26,1
1546,596,1
196,4014,1
3978,3962,1
2418,4004,1
3206,2418,1
2418,3530,1
2418,3666,1
2418,3226,1
2418,3736,1
4022,2418,1
1376,1384,1
196,4030,1
2462,2418,1
4048,1110,1
4050,42,1
12,4034,1
12,4064,1
4064,4014,1
144,1086,1
12,4068,1
2418,4076,1
3976,602,1
4070,612,1
4016,42,1
4018,120,1
4020,2702,1
2432,3954,1
3310,26,1
3310,136,1
3310,3388,1
4028,42,1
196,3978,1
2418,3978,1
2418,3990,1
2418,3320,1
2418,3592,1
2418,3108,1
2418,3860,1
2418,3668,1
2418,3944,1
2418,3142,1
2418,3960,1
2418,2998,1
4014,4016,1
2418,3060,1
4050,612,1
12,4052,1
2404,2660,1
3718,2418,1
12,4056,1
196,4064,1
196,4062,1
1944,114,1
12,4066,1
4088,3872,1
3976,3342,1
4034,1110,1
4016,4014,1
1546,2418,1
12,4010,1
2418,3916,1
2418,3728,1
2418,3424,1
2418,3164,1
2418,3738,1
2418,3376,1
2418,3342,1
4014,12,1
2418,3504,1
2418,3488,1
26,4018,1
4032,42,1
4016,196,1
1574,1928,1
12,4044,1
2404,1214,1
3940,196,1
196,4048,1
1944,1348,1
1944,812,1
2418,4038,1
4058,12,1
4034,196,1
4034,1044,1
4016,3974,1
4018,612,1
4016,4022,1
3166,1914,1
196,4026,1
2418,3972,1
2418,3590,1
2418,3556,1
2418,3546,1
2418,3686,1
2418,3360,1
2418,3416,1
2418,3646,1
2418,3540,1
2418,3122,1
2418,3524,1
2418,3594,1
4040,2898,1
4044,4034,1
3976,3958,1
12,4032,1
976,1110,1
1650,1358,1
114,1086,1
1944,660,1
2418,4034,1
2418,4032,1
2418,3878,1
12,4088,1
3976,162,1
3974,4016,1
4020,42,1
3310,242,1
3680,2418,1
196,3994,1
196,4024,1
196,3986,1
2418,3962,1
2418,4030,1
2418,3048,1
2418,3054,1
2418,3948,1
2418,3806,1
2418,3380,1
2418,3956,1
2418,4026,1
2246,3954,1
4016,12,1
196,4034,1
4034,3928,1
3976,4044,1
3976,3956,1
4048,3612,1
3866,12,1
1670,1360,1
3576,2418,1
196,4076,1
258,1644,1
4034,612,1
4018,42,1
4018,1110,1
3310,2746,1
1546,1576,1
3986,3994,1
12,4016,1
196,3984,1
3990,1684,1
2418,3970,1
2418,4024,1
2418,3900,1
2418,3820,1
2418,3560,1
2418,3378,1
2418,3126,1
2418,3414,1
2418,3274,1
2418,3920,1
2418,3264,1
2418,3886,1
2418,3430,1
2418,3372,1
2418,3196,1
2418,3812,1
2418,3558,1
2418,3698,1
2418,3636,1
2418,3106,1
2418,3938,1
2418,3896,1
2418,4028,1
3976,2418,1
3976,196,1
3592,2418,1
3976,2358,1
3858,1684,1
4048,42,1
12,4050,1
2352,688,1
12,4062,1
3484,42,1
3172,2418,1
196,4056,1
1944,2358,1
1944,1344,1
1944,442,1
4080,42,1
2418,4072,1
2418,4070,1
2418,4044,1
2418,4036,1
114,1944,1
12,4086,1
4034,42,1
4020,1362,1
12,4022,1
920,162,1
196,4000,1
196,4028,1
2418,3026,1
2418,3206,1
2418,3876,1
2418,3174,1
2418,3338,1
2418,3776,1
2418,3714,1
2418,3078,1
2418,4010,1
4034,4042,1
4050,3978,1
3978,3900,1
3740,2418,1
12,4040,1
4064,3978,1
162,920,1
196,4054,1
12,4074,1
2418,4062,1
2418,3836,1
2418,3068,1
3986,12,1
2418,4018,1
2418,3496,1
2418,2988,1
2418,3638,1
2418,3408,1
2418,3498,1
2418,3238,1
2418,3484,1
2418,3052,1
4014,196,1
2418,3794,1
2418,3628,1
4048,612,1
4034,26,1
3938,2418,1
1650,3714,1
4076,42,1
3920,3958,1
4080,2418,1
4034,3958,1
3310,300,1
4022,944,1
196,4018,1
196,3988,1
196,3982,1
2418,3814,1
2418,3616,1
2418,3538,1
2418,3042,1
2418,3792,1
3978,2418,1
2418,3866,1
2418,3386,1
2418,3236,1
2418,3928,1
4040,3612,1
4048,2006,1
2404,22,1
3958,3976,1
1650,1386,1
2416,3954,1
1746,1376,1
12,4070,1
2418,4066,1
2418,3326,1
3310,560,1
12,4004,1
4028,2384,1
196,3980,1
2418,3984,1
2418,3994,1
2418,3988,1
2418,3564,1
2418,3220,1
2418,2982,1
2418,3506,1
2418,3434,1
2418,3462,1
2418,3020,1
2418,3182,1
2418,3350,1
2418,3518,1
2418,3184,1
2418,3674,1
2418,3056,1
2418,3772,1
2246,2432,1
3858,3976,1
3272,2418,1
4048,2898,1
4050,2006,1
4050,1110,1
3728,12,1
4044,12,1
1684,3958,1
196,4072,1
1944,918,1
1944,104,1
1944,220,1
12,4080,1
2418,4080,1
2418,4064,1
2418,4050,1
2418,4058,1
2418,3322,1
4034,2418,1
3230,196,1
196,4084,1
196,4078,1
196,4086,1
12,4090,1
196,4090,1
196,4088,1
196,4080,1
4092,2278,1
4092,3906,1
4092,3612,1
4092,42,1
4092,26,1
4092,120,1
4092,1044,1
4092,612,1
4092,1110,1
3398,12,1
3398,196,1
3398,2418,1
2756,2986,1
2756,1634,1
2756,2398,1
26,4092,1
2756,1044,1
1348,1944,1
2756,42,1
26,4034,1
26,4084,1
196,4092,1
3954,2246,1
3954,1152,1
3974,4022,1
2418,4084,1
2418,4086,1
2418,4090,1
2418,4092,1
2418,4088,1
2418,3966,1
2418,3170,1
2418,3444,1
2418,3734,1
2418,4042,1
2418,3868,1
2418,3178,1
2418,3294,1
2418,3766,1
2418,3286,1
2418,3158,1
2418,3700,1
2418,3892,1
2418,3632,1
2418,3842,1
2418,3654,1
104,1944,1
3520,1944,1
3780,3920,1
12,4092,1
12,4094,1
4094,1044,1
4094,26,1
242,3310,1
242,22,1
242,3404,1
242,134,1
242,3198,1
242,1360,1
242,1362,1
242,2418,1
3980,1482,1
3978,4064,1
2286,3958,1
2286,510,1
2286,3540,1
2286,1488,1
2286,3338,1
4014,4064,1
1360,140,1
1360,1352,1
196,4094,1
3228,2418,1
4100,3166,1
4100,3612,1
4100,1400,1
596,3972,1
4102,42,1
684,3774,1
684,2600,1
4102,1044,1
4102,3240,1
4102,332,1
1360,3198,1
4034,36,1
4102,4018,1
3872,4088,1
3388,2418,1
196,4108,1
1088,1576,1
2398,2756,1
1362,1088,1
1488,3924,1
4150,3156,1
1360,2068,1
12,4178,1
12,846,1
1372,114,1
3562,4192,1
3562,2418,1
2126,198,1
4212,4014,1
4222,3612,1
196,4184,1
196,4158,1
4230,4106,1
2418,4228,1
2418,4232,1
46,3978,1
4034,2286,1
3980,3246,1
3822,2084,1
4034,3956,1
332,3980,1
1576,282,1
1576,500,1
1576,546,1
4106,2418,1
4108,2418,1
3858,3978,1
3678,12,1
12,4126,1
4186,42,1
1574,158,1
1194,110,1
1194,158,1
4064,2418,1
4194,42,1
3276,3390,1
3790,4192,1
4212,3978,1
2418,4210,1
2418,4186,1
162,1944,1
3064,4106,1
4136,4122,1
26,4016,1
4034,1488,1
4104,42,1
4106,596,1
4108,1044,1
4108,1814,1
3946,4034,1
3956,4044,1
1576,3198,1
258,1576,1
2418,4102,1
3954,4108,1
1488,3800,1
4150,3190,1
2416,4108,1
2418,4126,1
1360,1592,1
3858,918,1
3858,428,1
3246,3980,1
12,4166,1
12,4026,1
4136,12,1
12,4060,1
1372,3004,1
264,478,1
1194,558,1
3562,196,1
12,4196,1
2418,4192,1
4222,26,1
1688,3954,1
1688,1290,1
1814,1688,1
1086,1362,1
12,4206,1
1604,4034,1
4034,596,1
4242,1044,1
4104,3958,1
4108,552,1
4108,976,1
3946,4044,1
196,4098,1
12,4106,1
332,478,1
4104,4110,1
196,4132,1
4148,4106,1
1928,4034,1
2418,4148,1
3858,684,1
3858,926,1
4112,196,1
12,4120,1
12,3940,1
3978,46,1
4112,12,1
12,862,1
1194,108,1
3160,2418,1
2126,120,1
2126,904,1
726,1428,1
2418,4182,1
4110,3858,1
4218,2898,1
1688,1814,1
2168,1906,1
2438,1688,1
3976,4110,1
510,4034,1
4104,3946,1
4104,4044,1
4108,134,1
4108,1096,1
3654,3032,1
196,4104,1
332,3576,1
1576,1326,1
2418,4104,1
2418,4108,1
4150,3178,1
4150,2394,1
4150,3256,1
2418,4128,1
2418,4150,1
4044,196,1
3858,1482,1
1710,596,1
12,4128,1
12,4174,1
4182,4168,1
12,3964,1
12,4042,1
1194,428,1
4192,42,1
3714,1650,1
1372,1790,1
4172,4106,1
2126,220,1
2126,1456,1
4222,2006,1
1688,4108,1
1688,164,1
196,4148,1
4122,4182,1
4238,1044,1
36,4034,1
36,1922,1
4104,4034,1
4108,2898,1
3388,258,1
3946,12,1
4110,2584,1
3858,4034,1
1576,258,1
4114,2006,1
4140,2006,1
196,4116,1
4034,1928,1
2418,4146,1
3172,4150,1
12,4002,1
1372,1576,1
1194,102,1
4192,812,1
1372,134,1
2126,12,1
2126,1500,1
2418,4196,1
4216,4106,1
4222,1044,1
4226,4122,1
1086,1372,1
1086,1576,1
12,4218,1
4034,164,1
4106,3064,1
3654,2056,1
1576,580,1
4140,2898,1
196,4122,1
4034,44,1
4150,3172,1
1824,12,1
1360,70,1
3858,1574,1
1710,3858,1
12,4168,1
12,4182,1
12,800,1
258,4146,1
4210,2880,1
2126,1344,1
2126,726,1
4212,4022,1
2418,4198,1
684,3858,1
4242,42,1
36,2244,1
4108,42,1
26,4108,1
4034,3946,1
1576,288,1
1576,3270,1
4120,4106,1
196,4120,1
3156,2710,1
1824,510,1
1824,2156,1
4154,2898,1
3978,4136,1
510,1824,1
1360,332,1
1360,1344,1
3678,2418,1
1710,2418,1
596,4106,1
12,4186,1
1372,920,1
1194,192,1
4192,3162,1
4192,3714,1
2126,1316,1
1688,3342,1
196,4154,1
3858,4234,1
4108,26,1
3388,478,1
4110,4044,1
3830,2418,1
4106,196,1
2418,4106,1
4154,2006,1
3858,36,1
3858,1344,1
4178,1044,1
12,4132,1
12,4140,1
4180,12,1
4182,4120,1
4186,1044,1
1194,106,1
1056,1088,1
2126,1640,1
1370,2126,1
3068,4150,1
4228,4106,1
1086,1274,1
1086,1386,1
3978,4212,1
4108,612,1
4106,12,1
196,4140,1
